sku_id,sales,stock,date
SKU097,8,63,2025-01-04
SKU049,7,39,2025-02-02
SKU036,3,28,2025-02-20
SKU064,7,64,2025-01-30
SKU028,8,90,2025-02-17
SKU033,7,80,2025-03-14
SKU013,2,50,2025-01-24
SKU026,3,45,2025-01-05
SKU024,1,62,2025-03-05
SKU075,6,51,2025-03-08
SKU095,2,94,2025-01-30
SKU005,6,31,2025-03-12
SKU099,6,31,2025-03-21
SKU038,3,84,2025-01-09
SKU032,1,79,2025-03-24
SKU040,4,37,2025-01-01
SKU055,6,78,2025-02-22
SKU027,6,68,2025-03-18
SKU048,4,41,2025-03-18
SKU037,4,23,2025-03-18
SKU053,8,54,2025-03-12
SKU079,6,96,2025-02-02
SKU076,5,46,2025-02-18
SKU076,7,30,2025-03-19
SKU059,5,62,2025-02-25
SKU055,6,52,2025-03-23
SKU030,7,97,2025-01-11
SKU072,9,80,2025-01-01
SKU087,8,53,2025-01-06
SKU100,5,61,2025-02-23
SKU025,6,58,2025-03-07
SKU088,2,89,2025-01-28
SKU033,4,82,2025-03-28
SKU088,3,33,2025-02-10
SKU002,6,38,2025-02-09
SKU045,8,73,2025-03-06
SKU007,6,38,2025-03-04
SKU001,5,81,2025-02-25
SKU098,5,68,2025-02-04
SKU012,4,31,2025-01-18
SKU040,2,47,2025-02-17
SKU092,5,30,2025-02-04
SKU017,5,56,2025-01-13
SKU092,2,25,2025-01-29
SKU058,7,31,2025-01-12
SKU091,5,79,2025-01-18
SKU042,5,97,2025-03-14
SKU098,3,97,2025-03-16
SKU089,7,47,2025-03-11
SKU010,5,95,2025-02-24
SKU014,6,25,2025-02-07
SKU023,6,57,2025-01-16
SKU092,5,40,2025-02-19
SKU098,2,37,2025-03-20
SKU094,11,33,2025-01-23
SKU061,4,87,2025-03-15
SKU088,4,21,2025-03-12
SKU023,8,43,2025-02-11
SKU097,11,92,2025-02-15
SKU001,5,47,2025-01-07
SKU037,11,63,2025-02-12
SKU016,4,61,2025-02-05
SKU045,5,72,2025-01-01
SKU041,2,61,2025-03-20
SKU072,4,79,2025-01-29
SKU061,5,39,2025-03-24
SKU019,4,95,2025-03-01
SKU003,9,57,2025-02-07
SKU037,4,54,2025-03-01
SKU100,2,68,2025-01-04
SKU053,8,30,2025-01-13
SKU049,6,72,2025-02-09
SKU089,6,87,2025-03-20
SKU066,2,56,2025-03-30
SKU065,3,31,2025-01-17
SKU098,5,70,2025-01-20
SKU066,5,84,2025-02-19
SKU045,4,62,2025-02-06
SKU066,2,43,2025-01-12
SKU018,1,69,2025-03-05
SKU025,2,78,2025-03-26
SKU097,3,46,2025-01-17
SKU054,4,84,2025-01-02
SKU009,6,45,2025-03-27
SKU051,4,63,2025-03-24
SKU056,5,60,2025-03-24
SKU099,8,24,2025-03-10
SKU076,3,50,2025-03-28
SKU002,2,32,2025-03-07
SKU066,11,80,2025-01-08
SKU085,2,50,2025-03-31
SKU021,8,51,2025-03-18
SKU009,1,78,2025-01-03
SKU056,7,54,2025-01-22
SKU064,2,52,2025-01-21
SKU084,3,22,2025-02-22
SKU029,4,56,2025-03-05
SKU029,6,62,2025-03-29
SKU010,6,96,2025-03-13
SKU015,4,67,2025-02-23
SKU021,5,33,2025-01-04
SKU005,4,36,2025-03-19
SKU033,4,97,2025-03-16
SKU084,4,68,2025-02-18
SKU002,8,98,2025-01-04
SKU004,4,72,2025-01-19
SKU028,4,82,2025-01-23
SKU030,4,36,2025-02-01
SKU099,4,37,2025-03-24
SKU076,3,68,2025-01-08
SKU077,4,22,2025-01-26
SKU081,6,39,2025-01-07
SKU074,8,45,2025-01-07
SKU009,2,37,2025-02-25
SKU068,2,57,2025-02-21
SKU002,5,32,2025-03-08
SKU074,6,41,2025-01-24
SKU050,4,63,2025-03-13
SKU014,4,47,2025-01-16
SKU079,0,95,2025-01-04
SKU056,9,74,2025-03-22
SKU085,4,24,2025-02-15
SKU078,4,51,2025-03-08
SKU044,6,68,2025-03-05
SKU092,7,63,2025-03-22
SKU009,6,69,2025-02-20
SKU016,4,21,2025-03-30
SKU088,0,61,2025-02-22
SKU065,2,47,2025-03-29
SKU096,3,33,2025-01-10
SKU085,8,75,2025-02-12
SKU062,3,32,2025-01-29
SKU096,3,71,2025-02-05
SKU076,3,41,2025-02-19
SKU003,5,54,2025-01-02
SKU073,4,32,2025-03-26
SKU033,2,72,2025-03-18
SKU035,7,32,2025-01-16
SKU003,9,80,2025-01-07
SKU086,7,58,2025-01-06
SKU026,2,91,2025-03-11
SKU034,2,84,2025-03-15
SKU035,4,33,2025-03-02
SKU044,8,99,2025-03-31
SKU043,7,62,2025-02-13
SKU096,5,23,2025-02-19
SKU035,3,22,2025-02-14
SKU007,5,86,2025-03-12
SKU065,5,86,2025-02-05
SKU049,5,34,2025-01-21
SKU069,4,57,2025-02-19
SKU018,8,47,2025-03-09
SKU095,5,41,2025-02-08
SKU029,6,40,2025-03-12
SKU031,5,71,2025-02-28
SKU069,2,31,2025-01-25
SKU014,5,86,2025-02-02
SKU066,7,37,2025-02-02
SKU032,6,75,2025-01-09
SKU040,5,40,2025-03-13
SKU002,9,30,2025-01-07
SKU031,7,24,2025-01-30
SKU099,4,51,2025-02-11
SKU039,4,70,2025-01-23
SKU053,7,62,2025-03-28
SKU013,4,24,2025-02-20
SKU095,5,86,2025-01-19
SKU019,6,25,2025-01-15
SKU028,5,98,2025-03-15
SKU044,5,78,2025-01-07
SKU067,5,30,2025-02-17
SKU095,6,70,2025-03-26
SKU021,3,43,2025-01-18
SKU021,4,22,2025-01-30
SKU051,6,62,2025-01-08
SKU070,5,45,2025-02-24
SKU052,7,44,2025-03-04
SKU096,5,96,2025-03-28
SKU070,5,62,2025-02-26
SKU038,9,46,2025-03-10
SKU098,4,26,2025-01-25
SKU062,3,45,2025-01-11
SKU036,3,77,2025-01-04
SKU028,3,22,2025-02-07
SKU010,3,88,2025-03-20
SKU040,4,56,2025-02-05
SKU060,5,60,2025-01-18
SKU017,3,86,2025-01-19
SKU076,3,57,2025-03-21
SKU074,5,73,2025-02-16
SKU022,6,75,2025-02-08
SKU033,3,25,2025-02-05
SKU089,3,39,2025-03-02
SKU038,7,22,2025-02-04
SKU083,6,83,2025-03-07
SKU073,5,34,2025-01-08
SKU060,8,35,2025-01-06
SKU042,6,90,2025-02-07
SKU071,4,66,2025-03-06
SKU024,3,66,2025-02-26
SKU001,1,21,2025-02-17
SKU086,7,41,2025-02-12
SKU028,5,84,2025-01-21
SKU035,5,29,2025-03-18
SKU086,6,50,2025-03-17
SKU096,10,60,2025-02-17
SKU086,2,51,2025-03-21
SKU064,10,95,2025-02-14
SKU033,5,65,2025-02-14
SKU041,2,84,2025-03-17
SKU050,4,71,2025-03-31
SKU036,5,74,2025-02-08
SKU033,5,47,2025-01-30
SKU041,4,55,2025-03-27
SKU066,3,63,2025-02-24
SKU004,7,64,2025-01-25
SKU024,6,65,2025-01-15
SKU097,3,61,2025-03-04
SKU048,3,79,2025-02-28
SKU003,10,39,2025-02-19
SKU066,6,70,2025-02-04
SKU048,3,40,2025-02-10
SKU025,2,82,2025-02-20
SKU057,10,77,2025-02-04
SKU073,6,71,2025-01-17
SKU014,4,53,2025-02-18
SKU065,2,79,2025-02-01
SKU075,4,90,2025-03-05
SKU020,3,78,2025-03-07
SKU020,5,97,2025-02-26
SKU031,9,71,2025-01-31
SKU063,4,27,2025-03-03
SKU093,3,69,2025-02-24
SKU010,1,44,2025-02-15
SKU006,9,33,2025-01-02
SKU010,4,38,2025-01-25
SKU095,8,38,2025-01-15
SKU056,4,63,2025-01-05
SKU008,8,90,2025-01-14
SKU054,7,34,2025-01-18
SKU047,3,71,2025-03-09
SKU031,6,83,2025-01-23
SKU097,7,99,2025-03-19
SKU031,6,55,2025-02-01
SKU009,6,72,2025-02-27
SKU057,2,47,2025-02-28
SKU013,3,81,2025-03-06
SKU075,2,31,2025-02-02
SKU024,5,85,2025-01-01
SKU029,7,76,2025-01-25
SKU099,5,25,2025-02-16
SKU059,3,34,2025-03-15
SKU069,6,68,2025-02-27
SKU081,3,20,2025-03-09
SKU063,3,71,2025-03-13
SKU040,6,36,2025-02-25
SKU022,7,64,2025-02-05
SKU031,5,21,2025-01-24
SKU024,5,25,2025-01-28
SKU016,6,56,2025-01-21
SKU014,4,24,2025-03-10
SKU019,4,35,2025-02-05
SKU058,7,33,2025-02-28
SKU091,6,90,2025-02-19
SKU041,7,44,2025-03-24
SKU085,7,74,2025-03-29
SKU041,8,25,2025-01-17
SKU068,5,28,2025-03-06
SKU090,2,23,2025-01-20
SKU008,4,87,2025-02-10
SKU009,5,87,2025-01-28
SKU098,7,27,2025-01-31
SKU028,5,70,2025-03-05
SKU065,4,81,2025-01-24
SKU036,10,71,2025-03-24
SKU005,3,92,2025-01-09
SKU010,4,78,2025-01-22
SKU047,7,35,2025-02-01
SKU014,7,39,2025-01-22
SKU014,7,42,2025-01-05
SKU087,8,74,2025-03-14
SKU056,5,29,2025-03-02
SKU024,5,45,2025-03-12
SKU068,5,65,2025-02-19
SKU073,5,34,2025-02-22
SKU037,4,31,2025-03-07
SKU005,5,88,2025-02-19
SKU044,3,27,2025-02-22
SKU065,4,75,2025-02-13
SKU064,8,79,2025-02-28
SKU068,6,23,2025-02-24
SKU099,11,67,2025-01-21
SKU059,3,80,2025-02-10
SKU038,3,81,2025-03-29
SKU061,7,95,2025-02-20
SKU037,5,66,2025-03-13
SKU040,8,50,2025-01-08
SKU046,7,87,2025-01-09
SKU062,6,33,2025-02-26
SKU083,7,86,2025-01-26
SKU008,5,65,2025-03-06
SKU063,1,92,2025-03-15
SKU076,5,27,2025-03-11
SKU056,3,40,2025-01-14
SKU092,6,99,2025-03-11
SKU039,2,53,2025-01-13
SKU058,4,41,2025-01-04
SKU088,5,69,2025-01-09
SKU080,7,82,2025-02-03
SKU078,8,47,2025-02-24
SKU053,9,61,2025-03-07
SKU037,7,79,2025-02-22
SKU034,7,92,2025-03-06
SKU054,5,45,2025-03-09
SKU053,6,95,2025-02-19
SKU062,9,28,2025-03-02
SKU096,3,39,2025-02-20
SKU044,6,54,2025-02-27
SKU017,3,59,2025-03-13
SKU093,3,49,2025-02-17
SKU035,1,80,2025-01-01
SKU043,6,76,2025-02-12
SKU070,6,24,2025-01-03
SKU079,6,78,2025-01-03
SKU058,7,39,2025-02-08
SKU100,3,46,2025-03-01
SKU032,6,42,2025-02-19
SKU051,5,57,2025-02-18
SKU084,8,50,2025-03-30
SKU020,6,30,2025-03-15
SKU090,9,60,2025-01-11
SKU010,8,70,2025-01-27
SKU008,6,75,2025-02-28
SKU051,5,99,2025-02-10
SKU094,4,33,2025-03-03
SKU085,5,58,2025-03-09
SKU099,5,58,2025-02-24
SKU066,6,58,2025-02-16
SKU004,8,80,2025-02-09
SKU082,7,93,2025-03-08
SKU025,8,53,2025-03-05
SKU013,6,42,2025-01-23
SKU009,7,75,2025-01-22
SKU045,7,48,2025-01-26
SKU046,5,34,2025-03-12
SKU018,6,94,2025-02-14
SKU060,7,21,2025-02-09
SKU019,2,32,2025-03-26
SKU091,3,39,2025-02-27
SKU078,2,77,2025-02-26
SKU046,2,96,2025-01-21
SKU014,5,24,2025-01-21
SKU087,8,41,2025-01-11
SKU054,2,64,2025-02-26
SKU094,5,63,2025-03-06
SKU003,2,22,2025-03-08
SKU093,2,63,2025-03-24
SKU058,1,39,2025-01-31
SKU026,4,69,2025-01-26
SKU095,4,22,2025-02-02
SKU007,10,66,2025-02-27
SKU095,2,24,2025-03-31
SKU088,3,26,2025-03-01
SKU012,5,22,2025-02-14
SKU093,5,52,2025-01-28
SKU067,5,28,2025-02-13
SKU090,4,53,2025-02-25
SKU022,5,74,2025-03-28
SKU005,1,75,2025-03-17
SKU009,4,55,2025-02-02
SKU041,5,97,2025-02-22
SKU003,6,55,2025-01-24
SKU092,3,20,2025-03-16
SKU028,11,37,2025-02-12
SKU028,6,55,2025-02-23
SKU043,6,78,2025-03-17
SKU077,8,47,2025-03-09
SKU060,2,25,2025-03-07
SKU060,3,33,2025-01-12
SKU097,5,80,2025-01-24
SKU060,3,88,2025-02-20
SKU079,3,89,2025-01-18
SKU089,9,22,2025-02-24
SKU012,3,67,2025-01-23
SKU059,6,54,2025-01-30
SKU036,6,59,2025-03-01
SKU091,4,78,2025-02-09
SKU050,2,74,2025-03-09
SKU038,11,44,2025-01-23
SKU019,5,36,2025-01-23
SKU041,7,64,2025-03-02
SKU001,4,92,2025-02-10
SKU083,9,98,2025-01-14
SKU040,1,94,2025-01-07
SKU062,6,44,2025-02-17
SKU002,8,64,2025-02-06
SKU037,5,95,2025-03-14
SKU093,5,83,2025-03-31
SKU099,8,59,2025-01-24
SKU062,9,94,2025-02-21
SKU023,4,49,2025-03-04
SKU016,7,96,2025-02-14
SKU007,8,58,2025-03-02
SKU088,4,54,2025-01-14
SKU054,7,76,2025-02-23
SKU037,6,29,2025-02-17
SKU078,9,64,2025-03-07
SKU090,6,29,2025-01-25
SKU073,3,32,2025-02-25
SKU009,5,42,2025-03-22
SKU082,6,32,2025-02-03
SKU055,5,88,2025-01-13
SKU098,9,23,2025-03-08
SKU020,5,59,2025-03-22
SKU066,9,23,2025-01-23
SKU099,4,44,2025-02-20
SKU048,6,42,2025-01-26
SKU041,2,70,2025-02-17
SKU002,7,45,2025-02-02
SKU016,1,61,2025-03-22
SKU045,7,60,2025-01-18
SKU023,2,39,2025-02-07
SKU078,5,78,2025-01-16
SKU082,7,58,2025-01-26
SKU037,4,80,2025-03-05
SKU067,5,84,2025-03-03
SKU009,6,31,2025-02-08
SKU049,3,48,2025-03-19
SKU049,6,38,2025-01-29
SKU054,4,55,2025-01-10
SKU065,4,43,2025-02-22
SKU013,3,26,2025-01-25
SKU091,6,76,2025-01-21
SKU017,4,47,2025-03-14
SKU052,5,57,2025-01-25
SKU042,6,46,2025-01-28
SKU059,5,60,2025-03-24
SKU029,6,54,2025-01-28
SKU082,3,92,2025-02-20
SKU040,5,99,2025-02-11
SKU006,3,58,2025-01-04
SKU059,5,54,2025-02-06
SKU076,5,28,2025-02-23
SKU098,9,69,2025-01-19
SKU001,3,42,2025-01-03
SKU004,5,55,2025-02-07
SKU018,2,36,2025-01-20
SKU073,3,33,2025-01-15
SKU084,3,98,2025-01-14
SKU088,7,49,2025-01-05
SKU046,2,38,2025-01-15
SKU098,2,35,2025-03-12
SKU031,4,74,2025-01-08
SKU013,6,25,2025-03-24
SKU002,7,60,2025-02-07
SKU025,5,24,2025-01-08
SKU072,2,63,2025-02-23
SKU076,3,54,2025-03-25
SKU028,3,69,2025-03-09
SKU048,3,39,2025-03-08
SKU039,6,21,2025-02-20
SKU047,4,68,2025-02-15
SKU011,7,92,2025-02-09
SKU036,4,59,2025-01-21
SKU017,2,85,2025-01-22
SKU029,7,50,2025-02-21
SKU083,2,29,2025-03-24
SKU066,5,34,2025-03-29
SKU070,5,36,2025-02-25
SKU084,6,31,2025-01-03
SKU079,5,69,2025-02-08
SKU068,1,92,2025-03-12
SKU081,6,86,2025-01-18
SKU084,6,57,2025-03-07
SKU029,6,98,2025-01-19
SKU100,6,90,2025-03-09
SKU032,6,47,2025-03-25
SKU046,3,56,2025-01-05
SKU038,4,48,2025-01-06
SKU035,3,45,2025-01-15
SKU028,4,86,2025-01-16
SKU025,5,38,2025-03-25
SKU050,7,44,2025-02-02
SKU030,5,27,2025-01-01
SKU012,1,65,2025-03-28
SKU031,4,54,2025-01-03
SKU011,2,36,2025-03-08
SKU098,4,58,2025-02-27
SKU018,9,63,2025-03-08
SKU055,4,85,2025-01-15
SKU093,5,88,2025-02-16
SKU062,5,57,2025-01-31
SKU036,0,72,2025-01-11
SKU078,3,74,2025-03-12
SKU073,4,77,2025-02-04
SKU062,9,60,2025-03-16
SKU011,7,58,2025-03-12
SKU049,7,49,2025-02-07
SKU023,5,20,2025-03-16
SKU083,6,30,2025-01-27
SKU098,8,99,2025-01-08
SKU032,3,63,2025-03-22
SKU052,3,53,2025-03-06
SKU030,5,81,2025-03-21
SKU051,5,89,2025-03-15
SKU035,8,42,2025-03-21
SKU044,7,76,2025-03-17
SKU041,3,44,2025-01-25
SKU041,6,44,2025-02-20
SKU024,1,28,2025-02-08
SKU050,3,61,2025-02-19
SKU083,6,95,2025-01-25
SKU067,6,27,2025-03-16
SKU062,1,72,2025-03-07
SKU087,4,80,2025-01-15
SKU084,8,45,2025-02-24
SKU024,5,51,2025-03-31
SKU073,1,55,2025-01-03
SKU031,3,62,2025-02-08
SKU055,2,66,2025-03-10
SKU027,6,77,2025-01-27
SKU074,3,59,2025-01-03
SKU055,8,23,2025-02-10
SKU040,4,23,2025-02-09
SKU097,5,60,2025-03-22
SKU021,4,44,2025-01-11
SKU045,3,78,2025-03-31
SKU045,3,97,2025-02-11
SKU047,2,57,2025-01-04
SKU036,3,97,2025-03-20
SKU025,3,81,2025-03-09
SKU085,7,82,2025-01-17
SKU070,4,83,2025-03-10
SKU040,5,40,2025-03-22
SKU040,4,80,2025-01-22
SKU018,6,57,2025-01-05
SKU090,3,30,2025-02-15
SKU067,7,62,2025-02-08
SKU088,7,88,2025-01-31
SKU004,7,35,2025-02-21
SKU080,7,20,2025-02-13
SKU097,5,60,2025-03-02
SKU085,5,71,2025-01-19
SKU005,10,69,2025-02-15
SKU057,6,87,2025-02-15
SKU034,6,96,2025-01-02
SKU001,5,33,2025-03-02
SKU018,15,22,2025-01-06
SKU007,5,27,2025-02-14
SKU015,4,42,2025-03-07
SKU008,4,36,2025-02-25
SKU071,5,53,2025-02-01
SKU076,8,90,2025-01-12
SKU043,1,68,2025-01-16
SKU092,7,35,2025-02-18
SKU014,9,70,2025-01-28
SKU073,2,81,2025-01-13
SKU100,2,65,2025-01-03
SKU075,3,21,2025-01-25
SKU058,10,97,2025-03-15
SKU099,6,75,2025-01-20
SKU077,3,86,2025-02-14
SKU018,5,77,2025-03-18
SKU096,3,54,2025-03-21
SKU039,6,65,2025-02-02
SKU099,2,76,2025-02-05
SKU027,5,30,2025-03-31
SKU071,6,48,2025-02-28
SKU010,2,63,2025-03-15
SKU086,7,71,2025-03-30
SKU049,4,61,2025-03-22
SKU049,5,54,2025-03-31
SKU099,14,30,2025-01-31
SKU063,4,93,2025-01-24
SKU058,5,47,2025-02-07
SKU093,3,48,2025-01-18
SKU024,3,25,2025-02-12
SKU064,4,81,2025-03-02
SKU080,3,42,2025-01-09
SKU074,6,68,2025-01-01
SKU043,5,44,2025-02-02
SKU034,8,26,2025-02-17
SKU073,8,52,2025-01-06
SKU020,4,82,2025-01-20
SKU067,4,61,2025-03-21
SKU001,1,58,2025-02-21
SKU057,7,33,2025-01-19
SKU060,9,82,2025-03-27
SKU009,3,32,2025-01-24
SKU032,3,61,2025-03-18
SKU067,5,58,2025-03-14
SKU044,1,92,2025-01-03
SKU068,7,65,2025-01-22
SKU083,3,88,2025-01-30
SKU041,3,40,2025-02-27
SKU099,3,62,2025-03-18
SKU005,6,27,2025-01-07
SKU083,4,53,2025-01-03
SKU013,3,80,2025-03-31
SKU042,5,69,2025-02-27
SKU048,10,84,2025-03-23
SKU082,8,61,2025-03-07
SKU079,7,40,2025-02-05
SKU035,4,98,2025-03-28
SKU022,5,23,2025-02-23
SKU100,8,29,2025-02-14
SKU058,8,37,2025-03-08
SKU050,4,84,2025-02-14
SKU085,6,50,2025-02-18
SKU064,5,32,2025-01-25
SKU010,9,37,2025-01-15
SKU092,8,36,2025-03-12
SKU021,5,95,2025-01-24
SKU096,3,44,2025-03-19
SKU034,6,54,2025-02-26
SKU046,4,56,2025-02-17
SKU036,7,58,2025-03-11
SKU035,1,81,2025-02-13
SKU026,7,21,2025-02-22
SKU031,5,46,2025-01-07
SKU047,6,65,2025-03-22
SKU017,4,75,2025-02-06
SKU013,7,47,2025-01-22
SKU082,7,23,2025-03-20
SKU080,7,73,2025-03-17
SKU018,3,31,2025-03-29
SKU073,6,60,2025-02-09
SKU045,5,89,2025-01-22
SKU021,6,22,2025-03-05
SKU052,4,47,2025-01-16
SKU034,3,25,2025-03-01
SKU059,4,84,2025-03-02
SKU096,2,80,2025-02-11
SKU023,5,78,2025-02-26
SKU090,3,77,2025-03-18
SKU031,11,73,2025-01-19
SKU012,2,40,2025-03-15
SKU058,5,61,2025-01-16
SKU029,2,35,2025-03-08
SKU064,5,54,2025-01-13
SKU083,10,60,2025-03-18
SKU061,2,35,2025-02-18
SKU029,4,59,2025-02-03
SKU014,8,94,2025-01-08
SKU077,5,42,2025-02-21
SKU048,0,73,2025-03-07
SKU061,2,83,2025-02-06
SKU001,7,24,2025-03-06
SKU021,12,73,2025-01-27
SKU023,2,78,2025-03-30
SKU027,6,54,2025-02-13
SKU065,11,75,2025-02-12
SKU085,7,77,2025-01-04
SKU091,4,97,2025-03-30
SKU097,2,28,2025-01-09
SKU089,5,27,2025-01-26
SKU006,4,20,2025-02-18
SKU079,4,50,2025-01-14
SKU033,4,52,2025-01-12
SKU083,8,99,2025-03-29
SKU008,3,71,2025-02-21
SKU065,5,90,2025-03-17
SKU058,3,60,2025-02-04
SKU097,5,81,2025-02-05
SKU060,3,39,2025-01-28
SKU020,3,63,2025-01-16
SKU043,6,84,2025-01-12
SKU077,5,60,2025-03-11
SKU028,1,61,2025-01-03
SKU062,6,76,2025-01-08
SKU064,3,62,2025-03-19
SKU061,6,80,2025-01-05
SKU044,10,30,2025-03-10
SKU051,5,95,2025-01-14
SKU079,7,95,2025-02-11
SKU060,4,59,2025-01-15
SKU078,6,60,2025-03-05
SKU023,4,27,2025-03-26
SKU029,5,74,2025-02-18
SKU003,4,40,2025-03-31
SKU033,9,48,2025-01-13
SKU028,2,71,2025-03-13
SKU042,4,84,2025-03-28
SKU026,5,74,2025-01-08
SKU044,2,36,2025-03-12
SKU096,7,26,2025-02-09
SKU054,8,40,2025-02-19
SKU069,7,78,2025-01-03
SKU074,2,45,2025-01-05
SKU047,4,35,2025-03-08
SKU040,2,77,2025-03-15
SKU006,6,99,2025-01-01
SKU010,3,30,2025-02-17
SKU090,4,79,2025-03-17
SKU052,3,21,2025-01-07
SKU079,4,23,2025-03-04
SKU019,6,24,2025-01-08
SKU062,5,64,2025-02-16
SKU086,10,79,2025-02-24
SKU063,4,86,2025-02-04
SKU017,4,96,2025-03-23
SKU089,8,36,2025-01-06
SKU029,8,43,2025-03-14
SKU039,7,54,2025-02-11
SKU015,6,26,2025-01-06
SKU075,1,41,2025-02-18
SKU031,7,55,2025-02-05
SKU008,7,43,2025-01-06
SKU020,2,98,2025-02-07
SKU019,6,43,2025-03-06
SKU025,3,63,2025-01-05
SKU030,3,85,2025-03-27
SKU055,10,31,2025-03-27
SKU042,5,66,2025-03-25
SKU038,2,50,2025-02-28
SKU038,5,93,2025-01-30
SKU088,1,98,2025-01-30
SKU009,4,75,2025-01-18
SKU035,8,75,2025-03-15
SKU050,4,49,2025-02-24
SKU053,4,71,2025-03-15
SKU086,7,32,2025-02-14
SKU070,2,75,2025-03-01
SKU061,6,51,2025-01-27
SKU014,4,65,2025-01-10
SKU089,5,78,2025-02-12
SKU089,5,20,2025-01-11
SKU038,4,72,2025-01-07
SKU081,4,33,2025-02-17
SKU020,3,27,2025-02-19
SKU077,5,23,2025-02-01
SKU023,4,96,2025-03-02
SKU019,4,36,2025-01-20
SKU057,1,82,2025-02-18
SKU029,9,26,2025-03-04
SKU099,4,29,2025-01-22
SKU039,7,61,2025-01-24
SKU037,5,59,2025-02-20
SKU006,5,42,2025-02-15
SKU015,2,67,2025-03-20
SKU001,7,73,2025-01-02
SKU077,4,39,2025-03-22
SKU097,8,89,2025-02-01
SKU046,4,86,2025-02-05
SKU087,2,32,2025-01-17
SKU082,3,52,2025-03-26
SKU020,2,95,2025-03-05
SKU011,6,49,2025-01-28
SKU086,7,66,2025-03-15
SKU045,2,83,2025-01-03
SKU027,3,70,2025-03-30
SKU015,6,39,2025-03-15
SKU071,4,46,2025-01-04
SKU012,11,69,2025-01-24
SKU096,2,30,2025-01-26
SKU021,4,92,2025-02-18
SKU025,6,56,2025-03-13
SKU044,6,39,2025-02-12
SKU080,3,40,2025-03-07
SKU033,4,94,2025-01-07
SKU059,3,91,2025-02-22
SKU092,7,89,2025-03-14
SKU008,4,72,2025-01-30
SKU060,2,48,2025-03-31
SKU007,4,90,2025-03-11
SKU097,6,29,2025-03-07
SKU034,5,93,2025-02-08
SKU016,4,28,2025-01-31
SKU059,2,31,2025-01-15
SKU027,1,30,2025-02-11
SKU082,7,56,2025-01-10
SKU055,6,78,2025-02-21
SKU061,6,65,2025-02-12
SKU093,2,28,2025-02-13
SKU025,8,94,2025-01-11
SKU088,5,73,2025-02-26
SKU054,3,72,2025-03-20
SKU021,6,70,2025-03-07
SKU082,6,37,2025-03-19
SKU025,4,24,2025-03-28
SKU042,2,48,2025-03-26
SKU005,6,78,2025-01-25
SKU019,12,45,2025-02-08
SKU018,5,35,2025-03-19
SKU098,3,34,2025-01-13
SKU078,6,42,2025-01-19
SKU068,1,93,2025-01-08
SKU064,3,85,2025-02-26
SKU096,5,23,2025-03-13
SKU032,10,24,2025-02-12
SKU076,4,37,2025-03-22
SKU084,6,52,2025-03-12
SKU099,1,25,2025-02-09
SKU091,4,95,2025-03-01
SKU029,5,23,2025-03-17
SKU029,5,47,2025-01-07
SKU081,3,60,2025-02-24
SKU043,5,92,2025-01-20
SKU012,7,79,2025-02-10
SKU021,2,95,2025-03-01
SKU092,3,78,2025-01-06
SKU071,8,31,2025-03-19
SKU057,7,36,2025-03-01
SKU019,6,37,2025-01-03
SKU092,3,92,2025-02-08
SKU084,7,25,2025-01-06
SKU001,2,80,2025-03-15
SKU050,5,36,2025-02-04
SKU008,3,64,2025-01-05
SKU093,7,48,2025-02-28
SKU079,4,71,2025-01-07
SKU022,4,57,2025-01-04
SKU012,8,95,2025-03-31
SKU007,6,31,2025-02-24
SKU015,8,36,2025-03-02
SKU026,6,32,2025-01-13
SKU077,3,96,2025-02-04
SKU099,1,30,2025-03-07
SKU047,2,69,2025-03-13
SKU046,2,41,2025-01-07
SKU055,6,33,2025-01-11
SKU015,5,82,2025-03-03
SKU064,5,58,2025-02-04
SKU033,6,58,2025-01-31
SKU058,5,98,2025-02-18
SKU097,3,90,2025-02-14
SKU080,8,76,2025-01-31
SKU047,8,57,2025-01-30
SKU017,5,78,2025-01-28
SKU096,4,97,2025-03-16
SKU085,3,77,2025-01-13
SKU027,3,30,2025-01-13
SKU078,5,26,2025-03-04
SKU015,1,79,2025-01-29
SKU031,5,23,2025-02-16
SKU065,5,44,2025-03-30
SKU027,4,45,2025-03-07
SKU015,8,88,2025-03-08
SKU086,4,58,2025-03-10
SKU010,4,69,2025-03-16
SKU049,3,46,2025-02-04
SKU030,9,30,2025-01-04
SKU041,8,70,2025-01-05
SKU042,1,91,2025-03-09
SKU040,2,62,2025-02-20
SKU045,4,62,2025-02-01
SKU035,8,88,2025-02-18
SKU041,9,58,2025-01-20
SKU007,6,84,2025-02-20
SKU060,5,21,2025-01-07
SKU081,3,59,2025-02-01
SKU049,4,92,2025-02-25
SKU049,8,58,2025-01-28
SKU043,5,90,2025-02-22
SKU015,6,69,2025-01-07
SKU042,1,91,2025-03-10
SKU090,2,56,2025-02-13
SKU031,3,38,2025-02-18
SKU052,5,50,2025-03-13
SKU009,6,44,2025-02-11
SKU008,9,37,2025-02-22
SKU010,2,59,2025-02-03
SKU082,6,84,2025-03-15
SKU047,3,50,2025-03-02
SKU073,4,29,2025-02-20
SKU093,9,93,2025-01-22
SKU012,3,65,2025-03-11
SKU092,3,91,2025-01-07
SKU067,6,21,2025-03-29
SKU083,5,58,2025-01-05
SKU055,11,75,2025-02-27
SKU027,5,79,2025-03-04
SKU046,6,83,2025-01-31
SKU100,4,45,2025-03-08
